"Location","Year","Series","Series Code","Month","Permits"
"Tarrant County, TX",2018,"Units in 2-Unit Multifamily Structures",4,8,18
"Tarrant County, TX",2018,"Units in 2-Unit Multifamily Structures",4,9,0
"Tarrant County, TX",2018,"Units in 2-Unit Multifamily Structures",4,10,20
"Tarrant County, TX",2018,"Units in 2-Unit Multifamily Structures",4,11,6
"Tarrant County, TX",2018,"Units in 2-Unit Multifamily Structures",4,12,6
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,1,4
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,2,0
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,3,20
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,4,0
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,5,4
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,6,0
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,7,0
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,8,4
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,9,0
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,10,4
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,11,0
"Tarrant County, TX",2018,"Units in 3 & 4-Unit Multifamily Structures",5,12,4
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,1,"1,225"
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,2,644
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,3,436
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,4,"1,263"
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,5,201
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,6,509
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,7,8
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,8,0
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,9,425
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,10,866
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,11,0
"Tarrant County, TX",2018,"Units in 5+-Unit Multifamily Structures",6,12,0
"Tarrant County, TX",2019,"Total Units",1,1,879
"Tarrant County, TX",2019,"Total Units",1,2,"2,138"
"Tarrant County, TX",2019,"Total Units",1,3,"1,725"
"Tarrant County, TX",2019,"Total Units",1,4,803
"Tarrant County, TX",2019,"Total Units",1,5,"1,575"
"Tarrant County, TX",2019,"Total Units",1,6,"2,327"
"Tarrant County, TX",2019,"Total Units",1,7,"1,139"
"Tarrant County, TX",2019,"Total Units",1,8,816
"Tarrant County, TX",2019,"Total Units",1,9,"1,533"
"Tarrant County, TX",2019,"Total Units",1,10,"1,629"
"Tarrant County, TX",2019,"Total Units",1,11,"1,462"
"Tarrant County, TX",2019,"Total Units",1,12,998
"Tarrant County, TX",2019,"Units in Single Family Structures",2,1,683
"Tarrant County, TX",2019,"Units in Single Family Structures",2,2,590
"Tarrant County, TX",2019,"Units in Single Family Structures",2,3,746
"Tarrant County, TX",2019,"Units in Single Family Structures",2,4,779
"Tarrant County, TX",2019,"Units in Single Family Structures",2,5,661
"Tarrant County, TX",2019,"Units in Single Family Structures",2,6,726
"Tarrant County, TX",2019,"Units in Single Family Structures",2,7,688
"Tarrant County, TX",2019,"Units in Single Family Structures",2,8,789
"Tarrant County, TX",2019,"Units in Single Family Structures",2,9,831
"Tarrant County, TX",2019,"Units in Single Family Structures",2,10,575
"Tarrant County, TX",2019,"Units in Single Family Structures",2,11,685
"Tarrant County, TX",2019,"Units in Single Family Structures",2,12,691
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,1,196
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,2,"1,548"
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,3,979
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,4,24
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,5,914
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,6,"1,601"
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,7,451
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,8,27
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,9,702
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,10,"1,054"
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,11,777
"Tarrant County, TX",2019,"Units in All Multifamily Structures",3,12,307
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,1,10
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,2,8
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,3,10
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,4,6
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,5,8
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,6,4
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,7,4
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,8,14
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,9,0
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,10,4
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,11,10
"Tarrant County, TX",2019,"Units in 2-Unit Multifamily Structures",4,12,10
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,1,0
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,2,4
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,3,13
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,4,12
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,5,4
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,6,8
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,7,0
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,8,0
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,9,27
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,10,0
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,11,0
"Tarrant County, TX",2019,"Units in 3 & 4-Unit Multifamily Structures",5,12,4
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,1,186
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,2,"1,536"
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,3,956
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,4,6
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,5,902
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,6,"1,589"
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,7,447
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,8,13
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,9,675
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,10,"1,050"
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,11,767
"Tarrant County, TX",2019,"Units in 5+-Unit Multifamily Structures",6,12,293
"Tarrant County, TX",2020,"Total Units",1,1,"1,411"
"Tarrant County, TX",2020,"Total Units",1,2,"1,368"
"Tarrant County, TX",2020,"Total Units",1,3,"1,711"
"Tarrant County, TX",2020,"Total Units",1,4,861
"Tarrant County, TX",2020,"Total Units",1,5,795
"Tarrant County, TX",2020,"Total Units",1,6,979
"Tarrant County, TX",2020,"Total Units",1,7,915
"Tarrant County, TX",2020,"Total Units",1,8,904
"Tarrant County, TX",2020,"Total Units",1,9,"1,665"
"Tarrant County, TX",2020,"Total Units",1,10,"1,381"
"Tarrant County, TX",2020,"Total Units",1,11,818
"Tarrant County, TX",2020,"Total Units",1,12,"1,389"
"Tarrant County, TX",2020,"Units in Single Family Structures",2,1,872
"Tarrant County, TX",2020,"Units in Single Family Structures",2,2,773
"Tarrant County, TX",2020,"Units in Single Family Structures",2,3,908
"Tarrant County, TX",2020,"Units in Single Family Structures",2,4,809
"Tarrant County, TX",2020,"Units in Single Family Structures",2,5,708
"Tarrant County, TX",2020,"Units in Single Family Structures",2,6,784
"Tarrant County, TX",2020,"Units in Single Family Structures",2,7,880
"Tarrant County, TX",2020,"Units in Single Family Structures",2,8,894
"Tarrant County, TX",2020,"Units in Single Family Structures",2,9,987
"Tarrant County, TX",2020,"Units in Single Family Structures",2,10,973
"Tarrant County, TX",2020,"Units in Single Family Structures",2,11,772
"Tarrant County, TX",2020,"Units in Single Family Structures",2,12,880
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,1,539
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,2,595
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,3,803
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,4,52
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,5,87
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,6,195
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,7,35
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,8,10
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,9,678
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,10,408
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,11,46
"Tarrant County, TX",2020,"Units in All Multifamily Structures",3,12,509
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,1,10
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,2,14
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,3,12
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,4,4
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,5,6
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,6,16
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,7,10
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,8,10
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,9,10
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,10,18
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,11,18
"Tarrant County, TX",2020,"Units in 2-Unit Multifamily Structures",4,12,10
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,1,4
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,2,0
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,3,12
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,4,0
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,5,8
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,6,0
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,7,3
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,8,0
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,9,0
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,10,3
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,11,28
"Tarrant County, TX",2020,"Units in 3 & 4-Unit Multifamily Structures",5,12,23
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,1,525
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,2,581
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,3,779
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,4,48
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,5,73
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,6,179
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,7,22
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,8,0
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,9,668
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,10,387
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,11,0
"Tarrant County, TX",2020,"Units in 5+-Unit Multifamily Structures",6,12,476
"Tarrant County, TX",2021,"Total Units",1,1,860
"Tarrant County, TX",2021,"Total Units",1,2,"1,673"
"Tarrant County, TX",2021,"Total Units",1,3,"1,747"
"Tarrant County, TX",2021,"Total Units",1,4,"1,987"
"Tarrant County, TX",2021,"Total Units",1,5,"2,034"
"Tarrant County, TX",2021,"Total Units",1,6,"2,224"
"Tarrant County, TX",2021,"Total Units",1,7,"1,318"
"Tarrant County, TX",2021,"Total Units",1,8,873
"Tarrant County, TX",2021,"Total Units",1,9,"1,074"
"Tarrant County, TX",2021,"Total Units",1,10,"1,046"
"Tarrant County, TX",2021,"Total Units",1,11,"1,709"
"Tarrant County, TX",2021,"Total Units",1,12,"1,430"
"Tarrant County, TX",2021,"Units in Single Family Structures",2,1,852
"Tarrant County, TX",2021,"Units in Single Family Structures",2,2,871
"Tarrant County, TX",2021,"Units in Single Family Structures",2,3,869
"Tarrant County, TX",2021,"Units in Single Family Structures",2,4,"1,058"
"Tarrant County, TX",2021,"Units in Single Family Structures",2,5,"1,210"
"Tarrant County, TX",2021,"Units in Single Family Structures",2,6,"1,247"
"Tarrant County, TX",2021,"Units in Single Family Structures",2,7,780
"Tarrant County, TX",2021,"Units in Single Family Structures",2,8,629
"Tarrant County, TX",2021,"Units in Single Family Structures",2,9,807
"Tarrant County, TX",2021,"Units in Single Family Structures",2,10,"1,044"
"Tarrant County, TX",2021,"Units in Single Family Structures",2,11,929
"Tarrant County, TX",2021,"Units in Single Family Structures",2,12,728
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,1,8
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,2,802
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,3,878
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,4,929
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,5,824
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,6,977
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,7,538
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,8,244
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,9,267
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,10,2
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,11,780
"Tarrant County, TX",2021,"Units in All Multifamily Structures",3,12,702
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,1,8
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,2,44
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,3,144
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,4,16
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,5,130
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,6,24
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,7,4
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,8,10
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,9,22
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,10,2
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,11,16
"Tarrant County, TX",2021,"Units in 2-Unit Multifamily Structures",4,12,14
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,1,0
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,2,0
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,3,8
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,4,4
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,5,20
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,6,12
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,7,0
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,8,4
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,9,4
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,10,0
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,11,24
"Tarrant County, TX",2021,"Units in 3 & 4-Unit Multifamily Structures",5,12,24
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,1,0
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,2,758
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,3,726
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,4,909
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,5,674
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,6,941
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,7,534
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,8,230
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,9,241
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,10,0
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,11,740
"Tarrant County, TX",2021,"Units in 5+-Unit Multifamily Structures",6,12,664
"Tarrant County, TX",2022,"Total Units",1,1,833
"Tarrant County, TX",2022,"Total Units",1,2,"1,221"
"Tarrant County, TX",2022,"Total Units",1,3,"1,943"
"Tarrant County, TX",2022,"Total Units",1,4,"2,056"
"Tarrant County, TX",2022,"Total Units",1,5,"2,435"
"Tarrant County, TX",2022,"Total Units",1,6,"1,811"
"Tarrant County, TX",2022,"Total Units",1,7,"2,665"
"Tarrant County, TX",2022,"Total Units",1,8,"1,192"
"Tarrant County, TX",2022,"Total Units",1,9,"1,012"
"Tarrant County, TX",2022,"Total Units",1,10,"1,368"
"Tarrant County, TX",2022,"Total Units",1,11,896
"Tarrant County, TX",2022,"Total Units",1,12,766
"Tarrant County, TX",2022,"Units in Single Family Structures",2,1,807
"Tarrant County, TX",2022,"Units in Single Family Structures",2,2,900
"Tarrant County, TX",2022,"Units in Single Family Structures",2,3,"1,261"
"Tarrant County, TX",2022,"Units in Single Family Structures",2,4,"1,361"
"Tarrant County, TX",2022,"Units in Single Family Structures",2,5,977
"Tarrant County, TX",2022,"Units in Single Family Structures",2,6,885
"Tarrant County, TX",2022,"Units in Single Family Structures",2,7,896
"Tarrant County, TX",2022,"Units in Single Family Structures",2,8,978
"Tarrant County, TX",2022,"Units in Single Family Structures",2,9,940
"Tarrant County, TX",2022,"Units in Single Family Structures",2,10,574
"Tarrant County, TX",2022,"Units in Single Family Structures",2,11,615
"Tarrant County, TX",2022,"Units in Single Family Structures",2,12,417
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,1,26
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,2,321
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,3,682
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,4,695
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,5,"1,458"
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,6,926
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,7,"1,769"
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,8,214
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,9,72
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,10,794
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,11,281
"Tarrant County, TX",2022,"Units in All Multifamily Structures",3,12,349
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,1,6
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,2,16
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,3,4
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,4,6
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,5,2
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,6,4
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,7,12
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,8,14
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,9,6
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,10,6
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,11,2
"Tarrant County, TX",2022,"Units in 2-Unit Multifamily Structures",4,12,10
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,1,3
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,2,12
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,3,9
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,4,48
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,5,0
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,6,164
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,7,0
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,8,16
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,9,0
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,10,0
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,11,0
"Tarrant County, TX",2022,"Units in 3 & 4-Unit Multifamily Structures",5,12,0
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,1,17
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,2,293
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,3,669
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,4,641
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,5,"1,456"
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,6,758
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,7,"1,757"
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,8,184
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,9,66
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,10,788
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,11,279
"Tarrant County, TX",2022,"Units in 5+-Unit Multifamily Structures",6,12,339
