"Location","Year","Series","Series Code","Month","Permits"
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,4,615
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,5,731
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,6,57
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,7,249
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,8,259
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,9,250
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,10,66
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,11,97
"Alameda County, CA",2020,"Units in 5+-Unit Multifamily Structures",6,12,150
"Alameda County, CA",2021,"Total Units",1,1,340
"Alameda County, CA",2021,"Total Units",1,2,206
"Alameda County, CA",2021,"Total Units",1,3,226
"Alameda County, CA",2021,"Total Units",1,4,727
"Alameda County, CA",2021,"Total Units",1,5,386
"Alameda County, CA",2021,"Total Units",1,6,621
"Alameda County, CA",2021,"Total Units",1,7,550
"Alameda County, CA",2021,"Total Units",1,8,597
"Alameda County, CA",2021,"Total Units",1,9,133
"Alameda County, CA",2021,"Total Units",1,10,322
"Alameda County, CA",2021,"Total Units",1,11,304
"Alameda County, CA",2021,"Total Units",1,12,728
"Alameda County, CA",2021,"Units in Single Family Structures",2,1,139
"Alameda County, CA",2021,"Units in Single Family Structures",2,2,123
"Alameda County, CA",2021,"Units in Single Family Structures",2,3,152
"Alameda County, CA",2021,"Units in Single Family Structures",2,4,141
"Alameda County, CA",2021,"Units in Single Family Structures",2,5,99
"Alameda County, CA",2021,"Units in Single Family Structures",2,6,81
"Alameda County, CA",2021,"Units in Single Family Structures",2,7,106
"Alameda County, CA",2021,"Units in Single Family Structures",2,8,131
"Alameda County, CA",2021,"Units in Single Family Structures",2,9,88
"Alameda County, CA",2021,"Units in Single Family Structures",2,10,76
"Alameda County, CA",2021,"Units in Single Family Structures",2,11,119
"Alameda County, CA",2021,"Units in Single Family Structures",2,12,82
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,1,201
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,2,83
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,3,74
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,4,586
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,5,287
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,6,540
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,7,444
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,8,466
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,9,45
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,10,246
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,11,185
"Alameda County, CA",2021,"Units in All Multifamily Structures",3,12,646
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,1,14
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,2,8
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,3,4
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,4,4
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,5,2
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,6,4
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,7,4
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,8,4
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,9,4
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,10,2
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,11,2
"Alameda County, CA",2021,"Units in 2-Unit Multifamily Structures",4,12,0
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,1,3
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,2,0
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,3,3
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,4,3
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,5,6
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,6,3
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,7,4
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,8,8
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,9,6
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,10,15
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,11,8
"Alameda County, CA",2021,"Units in 3 & 4-Unit Multifamily Structures",5,12,18
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,1,184
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,2,75
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,3,67
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,4,579
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,5,279
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,6,533
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,7,436
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,8,454
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,9,35
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,10,229
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,11,175
"Alameda County, CA",2021,"Units in 5+-Unit Multifamily Structures",6,12,628
"Alameda County, CA",2022,"Total Units",1,1,591
"Alameda County, CA",2022,"Total Units",1,2,307
"Alameda County, CA",2022,"Total Units",1,3,315
"Alameda County, CA",2022,"Total Units",1,4,430
"Alameda County, CA",2022,"Total Units",1,5,243
"Alameda County, CA",2022,"Total Units",1,6,680
"Alameda County, CA",2022,"Total Units",1,7,430
"Alameda County, CA",2022,"Total Units",1,8,294
"Alameda County, CA",2022,"Total Units",1,9,325
"Alameda County, CA",2022,"Total Units",1,10,688
"Alameda County, CA",2022,"Total Units",1,11,331
"Alameda County, CA",2022,"Total Units",1,12,183
"Alameda County, CA",2022,"Units in Single Family Structures",2,1,142
"Alameda County, CA",2022,"Units in Single Family Structures",2,2,71
"Alameda County, CA",2022,"Units in Single Family Structures",2,3,132
"Alameda County, CA",2022,"Units in Single Family Structures",2,4,221
"Alameda County, CA",2022,"Units in Single Family Structures",2,5,112
"Alameda County, CA",2022,"Units in Single Family Structures",2,6,77
"Alameda County, CA",2022,"Units in Single Family Structures",2,7,86
"Alameda County, CA",2022,"Units in Single Family Structures",2,8,109
"Alameda County, CA",2022,"Units in Single Family Structures",2,9,83
"Alameda County, CA",2022,"Units in Single Family Structures",2,10,68
"Alameda County, CA",2022,"Units in Single Family Structures",2,11,56
"Alameda County, CA",2022,"Units in Single Family Structures",2,12,55
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,1,449
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,2,236
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,3,183
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,4,209
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,5,131
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,6,603
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,7,344
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,8,185
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,9,242
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,10,620
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,11,275
"Alameda County, CA",2022,"Units in All Multifamily Structures",3,12,128
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,1,2
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,2,6
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,3,6
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,4,12
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,5,4
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,6,2
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,7,2
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,8,18
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,9,2
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,10,0
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,11,2
"Alameda County, CA",2022,"Units in 2-Unit Multifamily Structures",4,12,0
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,1,3
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,2,11
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,3,3
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,4,3
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,5,46
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,6,0
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,7,6
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,8,6
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,9,0
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,10,8
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,11,0
"Alameda County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,12,0
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,1,444
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,2,219
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,3,174
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,4,194
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,5,81
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,6,601
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,7,336
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,8,161
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,9,240
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,10,612
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,11,273
"Alameda County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,12,128
